indel_size	fq
-32	1
-31	1
-30	0
-29	0
-28	2
-27	0
-26	0
-25	1
-24	0
-23	1
-22	0
-21	0
-20	0
-19	3
-18	5
-17	0
-16	7
-15	1
-14	2
-13	1
-12	7
-11	2
-10	1
-9	14
-8	12
-7	34
-6	53
-5	161
-4	89
-3	69
-2	116
-1	156
0	10656
1	122
2	1
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	2
