indel_size	fq
-34	1
-33	0
-32	0
-31	3
-30	0
-29	1
-28	2
-27	2
-26	6
-25	0
-24	0
-23	0
-22	7
-21	5
-20	5
-19	0
-18	4
-17	7
-16	20
-15	1
-14	1
-13	3
-12	7
-11	4
-10	7
-9	33
-8	18
-7	27
-6	73
-5	94
-4	143
-3	117
-2	59
-1	168
0	20272
1	25
2	2
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	1
11	0
12	0
13	1
14	1
15	0
16	0
17	0
18	1
