indel_size	fq
-40	12
-39	0
-38	16
-37	2
-36	17
-35	0
-34	0
-33	5
-32	0
-31	7
-30	0
-29	5
-28	6
-27	0
-26	27
-25	0
-24	1
-23	0
-22	5
-21	3
-20	0
-19	4
-18	17
-17	29
-16	11
-15	82
-14	49
-13	135
-12	53
-11	108
-10	108
-9	154
-8	255
-7	558
-6	1241
-5	862
-4	393
-3	283
-2	1266
-1	552
0	32781
1	336
2	7
3	0
4	5
5	1
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
