indel_size	fq
-36	1
-35	1
-34	0
-33	0
-32	1
-31	0
-30	1
-29	0
-28	0
-27	0
-26	2
-25	0
-24	0
-23	0
-22	0
-21	1
-20	0
-19	0
-18	2
-17	0
-16	2
-15	0
-14	0
-13	1
-12	3
-11	2
-10	0
-9	9
-8	12
-7	29
-6	16
-5	99
-4	56
-3	49
-2	82
-1	57
0	5294
1	157
2	1
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	2
