indel_size	fq
-40	7
-39	0
-38	0
-37	13
-36	0
-35	7
-34	0
-33	0
-32	0
-31	0
-30	0
-29	0
-28	0
-27	0
-26	22
-25	64
-24	0
-23	0
-22	13
-21	0
-20	0
-19	0
-18	0
-17	0
-16	0
-15	33
-14	15
-13	7
-12	5
-11	21
-10	13
-9	22
-8	37
-7	56
-6	332
-5	85
-4	547
-3	85
-2	442
-1	104
0	32857
1	3174
2	24
3	0
4	0
5	0
6	0
7	0
8	0
9	6
10	4
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	13
26	0
27	0
28	0
29	0
30	0
31	0
32	1
33	0
34	0
35	0
36	0
37	0
38	0
39	1
