indel_size	fq
-41	6
-40	0
-39	0
-38	1
-37	1
-36	1
-35	1
-34	2
-33	3
-32	1
-31	1
-30	0
-29	0
-28	1
-27	0
-26	2
-25	1
-24	49
-23	4
-22	10
-21	3
-20	5
-19	15
-18	28
-17	4
-16	8
-15	10
-14	32
-13	20
-12	67
-11	47
-10	57
-9	50
-8	112
-7	184
-6	312
-5	220
-4	68
-3	102
-2	230
-1	1003
0	24972
1	6
2	9
3	0
4	0
5	0
6	1
7	3
8	3
9	0
10	1
11	0
12	0
13	1
14	0
15	0
16	0
17	0
18	0
19	1
