indel_size	fq
-32	4
-31	7
-30	0
-29	12
-28	11
-27	6
-26	21
-25	12
-24	6
-23	7
-22	16
-21	14
-20	77
-19	31
-18	27
-17	22
-16	143
-15	21
-14	20
-13	65
-12	71
-11	95
-10	95
-9	254
-8	151
-7	319
-6	441
-5	830
-4	971
-3	691
-2	309
-1	838
0	9290
1	86
2	1
3	1
4	0
5	0
6	2
7	0
8	2
9	0
10	0
11	0
12	5
13	0
14	1
15	1
16	0
17	0
18	0
19	0
20	0
21	0
22	1
23	0
24	1
