indel_size	fq
-42	2
-41	0
-40	11
-39	1
-38	9
-37	5
-36	26
-35	0
-34	0
-33	21
-32	0
-31	13
-30	5
-29	3
-28	12
-27	0
-26	29
-25	1
-24	11
-23	13
-22	24
-21	16
-20	17
-19	17
-18	27
-17	60
-16	18
-15	180
-14	248
-13	302
-12	28
-11	238
-10	73
-9	362
-8	352
-7	1005
-6	1025
-5	785
-4	678
-3	255
-2	1480
-1	496
0	38594
1	88
2	0
3	0
4	0
5	8
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	4
16	0
17	0
18	6
19	0
20	0
21	0
22	0
23	0
24	1
