indel_size	fq
-34	2
-33	0
-32	0
-31	1
-30	2
-29	8
-28	1
-27	0
-26	3
-25	13
-24	4
-23	0
-22	7
-21	0
-20	3
-19	2
-18	2
-17	0
-16	14
-15	6
-14	1
-13	4
-12	2
-11	13
-10	14
-9	44
-8	10
-7	57
-6	169
-5	201
-4	152
-3	59
-2	27
-1	114
0	19998
1	116
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	1
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	3
