indel_size	fq
-39	2
-38	0
-37	0
-36	2
-35	1
-34	1
-33	0
-32	3
-31	1
-30	0
-29	0
-28	0
-27	1
-26	3
-25	0
-24	0
-23	0
-22	3
-21	6
-20	2
-19	2
-18	1
-17	0
-16	20
-15	4
-14	1
-13	1
-12	2
-11	5
-10	4
-9	18
-8	24
-7	61
-6	71
-5	216
-4	134
-3	125
-2	195
-1	182
0	3311
1	167
2	0
3	0
4	0
5	0
6	0
7	1
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
