indel_size	fq
-37	1
-36	4
-35	0
-34	0
-33	0
-32	0
-31	0
-30	0
-29	0
-28	0
-27	0
-26	0
-25	0
-24	3
-23	0
-22	0
-21	0
-20	0
-19	3
-18	2
-17	5
-16	1
-15	0
-14	2
-13	2
-12	20
-11	2
-10	6
-9	6
-8	16
-7	35
-6	52
-5	26
-4	10
-3	7
-2	28
-1	95
0	37819
1	9
2	2
3	2
4	3
5	1
6	0
7	1
8	0
9	0
10	0
11	0
12	0
13	2
14	0
15	0
