indel_size	fq
-37	1
-36	0
-35	0
-34	0
-33	0
-32	3
-31	1
-30	0
-29	4
-28	2
-27	0
-26	9
-25	1
-24	0
-23	2
-22	3
-21	1
-20	6
-19	7
-18	0
-17	3
-16	29
-15	2
-14	0
-13	7
-12	12
-11	17
-10	13
-9	56
-8	29
-7	52
-6	88
-5	124
-4	153
-3	135
-2	43
-1	131
0	4845
1	13
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
