indel_size	fq
-41	16
-40	8
-39	0
-38	0
-37	0
-36	0
-35	0
-34	0
-33	0
-32	0
-31	0
-30	0
-29	0
-28	0
-27	0
-26	250
-25	1
-24	0
-23	0
-22	1
-21	0
-20	8
-19	0
-18	0
-17	0
-16	0
-15	48
-14	36
-13	24
-12	13
-11	20
-10	11
-9	342
-8	6
-7	13
-6	388
-5	107
-4	379
-3	87
-2	791
-1	49
0	60528
1	1030
2	0
3	16
4	0
5	0
6	0
7	0
8	1
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	1
