indel_size	fq
-43	5
-42	0
-41	0
-40	0
-39	0
-38	15
-37	5
-36	8
-35	8
-34	7
-33	0
-32	0
-31	0
-30	11
-29	0
-28	16
-27	0
-26	29
-25	3
-24	11
-23	0
-22	8
-21	0
-20	16
-19	17
-18	18
-17	45
-16	28
-15	203
-14	100
-13	206
-12	49
-11	230
-10	165
-9	225
-8	231
-7	880
-6	2461
-5	1364
-4	990
-3	327
-2	2244
-1	691
0	64703
1	427
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	1
10	0
11	0
12	0
13	5
14	0
15	0
16	0
17	0
18	0
19	0
20	9
21	4
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	4
32	0
33	0
34	0
35	3
