indel_size	fq
-35	4
-34	5
-33	2
-32	17
-31	6
-30	0
-29	12
-28	4
-27	11
-26	30
-25	3
-24	0
-23	6
-22	30
-21	24
-20	27
-19	14
-18	15
-17	15
-16	93
-15	20
-14	22
-13	45
-12	57
-11	56
-10	75
-9	262
-8	215
-7	333
-6	635
-5	735
-4	840
-3	670
-2	287
-1	737
0	6520
1	57
2	0
3	1
4	7
5	0
6	0
7	0
8	3
9	0
10	0
11	0
12	1
13	0
14	0
15	0
16	2
17	0
18	1
19	0
20	1
21	1
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	1
