indel_size	fq
-31	64
-30	31
-29	72
-28	58
-27	25
-26	35
-25	232
-24	157
-23	66
-22	81
-21	56
-20	188
-19	231
-18	220
-17	287
-16	186
-15	391
-14	233
-13	546
-12	320
-11	443
-10	259
-9	281
-8	230
-7	250
-6	246
-5	317
-4	334
-3	102
-2	287
-1	306
0	110553
1	3082
2	96
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	27
11	33
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	33
25	0
26	15
