indel_size	fq
-35	5
-34	5
-33	1
-32	3
-31	5
-30	2
-29	13
-28	2
-27	5
-26	17
-25	7
-24	4
-23	0
-22	15
-21	7
-20	6
-19	8
-18	23
-17	16
-16	82
-15	29
-14	15
-13	23
-12	28
-11	52
-10	59
-9	117
-8	100
-7	204
-6	367
-5	611
-4	641
-3	528
-2	270
-1	614
0	21243
1	37
2	0
3	1
4	4
5	1
6	0
7	0
8	0
9	0
10	0
11	0
12	3
13	1
14	0
15	2
16	0
17	1
18	0
19	0
20	0
21	1
