indel_size	fq
-34	2
-33	0
-32	2
-31	3
-30	0
-29	0
-28	0
-27	3
-26	4
-25	0
-24	4
-23	2
-22	5
-21	0
-20	4
-19	5
-18	5
-17	1
-16	16
-15	0
-14	8
-13	12
-12	7
-11	11
-10	18
-9	29
-8	27
-7	38
-6	60
-5	104
-4	169
-3	141
-2	105
-1	249
0	26559
1	16
2	0
3	0
4	1
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	2
