indel_size	fq
-32	4
-31	1
-30	5
-29	10
-28	4
-27	5
-26	36
-25	7
-24	11
-23	2
-22	40
-21	12
-20	56
-19	35
-18	52
-17	52
-16	161
-15	28
-14	11
-13	61
-12	67
-11	66
-10	104
-9	247
-8	156
-7	273
-6	449
-5	830
-4	956
-3	848
-2	288
-1	965
0	11405
1	58
2	1
3	1
4	2
5	0
6	0
7	3
8	0
9	0
10	2
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	1
19	0
20	0
21	0
22	0
23	0
24	0
25	1
26	0
27	0
28	2
