indel_size	fq
-41	9
-40	0
-39	2
-38	5
-37	2
-36	5
-35	3
-34	0
-33	3
-32	3
-31	5
-30	1
-29	1
-28	1
-27	1
-26	0
-25	1
-24	53
-23	1
-22	11
-21	1
-20	11
-19	13
-18	33
-17	12
-16	11
-15	13
-14	62
-13	25
-12	86
-11	52
-10	77
-9	58
-8	155
-7	234
-6	402
-5	312
-4	115
-3	177
-2	318
-1	1178
0	32102
1	23
2	6
3	3
4	0
5	4
6	2
7	4
8	0
9	3
10	0
11	0
12	1
13	3
14	0
15	0
16	0
17	0
18	0
19	1
20	0
21	0
22	0
23	0
24	0
25	1
