indel_size	fq
-41	1
-40	0
-39	0
-38	0
-37	1
-36	0
-35	0
-34	0
-33	2
-32	0
-31	0
-30	0
-29	0
-28	0
-27	0
-26	0
-25	0
-24	0
-23	0
-22	5
-21	0
-20	2
-19	5
-18	2
-17	0
-16	2
-15	0
-14	3
-13	6
-12	12
-11	4
-10	16
-9	4
-8	4
-7	28
-6	46
-5	29
-4	6
-3	9
-2	37
-1	68
0	39664
1	1
2	0
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	1
30	1
