indel_size	fq
-39	1
-38	1
-37	0
-36	1
-35	0
-34	0
-33	0
-32	1
-31	0
-30	0
-29	0
-28	0
-27	0
-26	0
-25	0
-24	9
-23	0
-22	0
-21	0
-20	0
-19	8
-18	4
-17	0
-16	1
-15	1
-14	3
-13	0
-12	4
-11	2
-10	4
-9	3
-8	1
-7	16
-6	27
-5	20
-4	1
-3	8
-2	25
-1	67
0	33009
1	8
2	1
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	1
12	0
13	0
14	0
15	0
