indel_size	fq
-37	2
-36	0
-35	2
-34	4
-33	0
-32	20
-31	2
-30	2
-29	14
-28	2
-27	7
-26	31
-25	6
-24	3
-23	2
-22	29
-21	48
-20	35
-19	10
-18	23
-17	24
-16	79
-15	16
-14	30
-13	39
-12	46
-11	54
-10	63
-9	256
-8	186
-7	245
-6	531
-5	742
-4	941
-3	704
-2	257
-1	649
0	5027
1	44
2	0
3	4
4	5
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	1
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	1
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	1
