indel_size	fq
-38	3
-37	0
-36	18
-35	0
-34	1
-33	9
-32	0
-31	0
-30	9
-29	0
-28	0
-27	23
-26	41
-25	17
-24	15
-23	17
-22	0
-21	27
-20	64
-19	7
-18	42
-17	17
-16	8
-15	120
-14	199
-13	190
-12	66
-11	208
-10	87
-9	216
-8	256
-7	518
-6	2161
-5	1131
-4	747
-3	374
-2	1847
-1	462
0	54036
1	472
2	8
3	0
4	0
5	0
6	11
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	2
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	5
