indel_size	fq
-37	1
-36	0
-35	0
-34	1
-33	1
-32	1
-31	5
-30	0
-29	1
-28	0
-27	1
-26	1
-25	1
-24	62
-23	5
-22	13
-21	4
-20	16
-19	16
-18	39
-17	10
-16	1
-15	10
-14	31
-13	35
-12	86
-11	57
-10	81
-9	94
-8	182
-7	321
-6	590
-5	338
-4	120
-3	192
-2	422
-1	1454
0	41887
1	249
2	14
3	0
4	0
5	9
6	3
7	7
8	1
9	1
10	1
11	0
12	0
13	1
14	1
15	1
16	0
17	0
18	0
19	0
20	0
21	5
22	2
23	0
24	1
