indel_size	fq
-29	2
-28	0
-27	0
-26	0
-25	1
-24	0
-23	0
-22	0
-21	0
-20	1
-19	1
-18	0
-17	0
-16	2
-15	0
-14	0
-13	0
-12	2
-11	0
-10	3
-9	10
-8	4
-7	7
-6	32
-5	64
-4	36
-3	12
-2	23
-1	92
0	13029
1	224
2	0
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	0
32	0
33	0
34	0
35	1
