indel_size	fq
-37	1
-36	1
-35	1
-34	0
-33	0
-32	0
-31	1
-30	0
-29	4
-28	1
-27	0
-26	3
-25	0
-24	0
-23	0
-22	0
-21	1
-20	2
-19	4
-18	5
-17	5
-16	7
-15	2
-14	4
-13	4
-12	2
-11	7
-10	5
-9	21
-8	16
-7	22
-6	36
-5	49
-4	70
-3	58
-2	19
-1	72
0	3203
1	7
2	0
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
